Sex	gene_id	gene_name	target_id	target_name	corrPower	changeCorr	signTissues	signTissuesN	medianLFC	corrTissuesN	corrTissues	medianLFC_target
Male	ENSMUSG00000082677.2	Gm15371	ENSMUSG00000054545.18	Ugt1a6a	-1	-1	Liver	1	1.4523017902543274	1	Liver	-0.6487866009209035
Male	ENSMUSG00000084195.3	Gm15372	ENSMUSG00000054545.18	Ugt1a6a	-1	-1	Liver	1	1.556093454418802	1	Liver	-0.6487866009209035
Male	ENSMUSG00000086765.9	Gm11827	ENSMUSG00000050323.15	Ndufaf6	-1	-1	Kidney, Muscle, Liver	3	2.1394292022683357	1	Muscle	-0.648792826421334
Male	ENSMUSG00000108551.2	Gm20274	ENSMUSG00000030763.8	Lcmt1	-1	-1	Liver	1	2.8648845861759495	1	Liver	-0.6488130925565307
Male	ENSMUSG00000106928.2	Gm43860	ENSMUSG00000029096.16	Htra3	-1	-1	Muscle, Liver	2	1.5210319425846432	1	Muscle	-0.6490665481293445
Male	ENSMUSG00000091492.2	Gm17025	ENSMUSG00000022476.9	Polr3h	-1	-1	Kidney	1	3.4952748075979514	1	Kidney	-0.6491530877716325
Male	ENSMUSG00000103520.2	1110025M09Rik	ENSMUSG00000022476.9	Polr3h	-1	-1	Kidney, Liver	2	1.5840934289714645	1	Kidney	-0.6491530877716325
Male	ENSMUSG00000115970.3	8430426J06Rik	ENSMUSG00000022476.9	Polr3h	-1	-1	Kidney	1	2.513996029507201	1	Kidney	-0.6491530877716325
Male	ENSMUSG00000120954.1	ENSMUSG00000120954	ENSMUSG00000022476.9	Polr3h	-1	-1	Kidney, Liver	2	0.8344189529658117	1	Kidney	-0.6491530877716325
Male	ENSMUSG00000081270.2	Gm11653	ENSMUSG00000001029.16	Icam2	-1	-1	Kidney	1	1.034308441572122	1	Kidney	-0.6493090322071962
Male	ENSMUSG00000083465.2	Gm11652	ENSMUSG00000001029.16	Icam2	-1	-1	Kidney	1	1.2998871451529381	1	Kidney	-0.6493090322071962
Male	ENSMUSG00000117917.2	Gm18087	ENSMUSG00000001700.11	Gramd3	-1	-1	Muscle	1	2.024664965175256	1	Muscle	-0.6494505596041944
Male	ENSMUSG00000119992.1	ENSMUSG00000119992	ENSMUSG00000001700.11	Gramd3	-1	-1	Muscle	1	1.9650478689727038	1	Muscle	-0.6494505596041944
Male	ENSMUSG00000056753.4	C330011M18Rik	ENSMUSG00000031708.18	Tecr	-1	-1	Liver, Colon	2	1.2473739499884324	1	Liver	-0.6495500010347811
Male	ENSMUSG00000085730.8	Gm13307	ENSMUSG00000073889.11	Il11ra1	-1	-1	Kidney, Muscle	2	1.6568310966118487	1	Muscle	-0.6502537417615414
Female	ENSMUSG00000085829.3	Gm4285	ENSMUSG00000022010.20	Tsc22d1	-1	-1	Kidney, Muscle	2	0.7202295976516114	1	Muscle	-0.6502671135344938
Male	ENSMUSG00000080365.3	Gm25776	ENSMUSG00000020964.15	Sel1l	-1	-1	Kidney	1	1.7681651649831323	1	Kidney	-0.6505650922677346
Male	ENSMUSG00000120199.1	ENSMUSG00000120199	ENSMUSG00000035203.17	Epn1	-1	-1	Kidney	1	1.3803132976650272	1	Kidney	-0.6506546268032094
Female	ENSMUSG00000110476.2	4930422C21Rik	ENSMUSG00000034424.6	Gcsh	-1	-1	Kidney	1	6.1246155590424545	1	Kidney	-0.6507249692467976
Male	ENSMUSG00000097336.9	Fendrr	ENSMUSG00000031816.16	Mthfsd	-1	-1	Ileon, Liver	2	1.021343213297981	1	Liver	-0.6507450534240269
Male	ENSMUSG00000104398.2	Gm37964	ENSMUSG00000027022.15	Xirp2	-1	-1	Muscle	1	1.648989319498878	1	Muscle	-0.6509781747055237
Male	ENSMUSG00000105909.2	Gm43189	ENSMUSG00000004233.15	Wars2	-1	-1	Kidney, Liver	2	3.4685088713853496	1	Kidney	-0.6511932452799268
Male	ENSMUSG00000120153.1	ENSMUSG00000120153	ENSMUSG00000004233.15	Wars2	-1	-1	Kidney	1	2.3333177344532468	1	Kidney	-0.6511932452799268
Male	ENSMUSG00000087138.3	Gm15545	ENSMUSG00000030731.14	Syt3	-1	-1	Kidney, Muscle	2	1.1844639354539328	1	Kidney	-0.6512155427234987
Male	ENSMUSG00000111425.2	Gm47324	ENSMUSG00000030990.19	Pgap2	-1	-1	Ileon, Liver	2	2.350223590093954	1	Liver	-0.6515179643441595
Male	ENSMUSG00000103976.2	Gm37677	ENSMUSG00000026426.11	Arl8a	-1	-1	Kidney, Muscle, Liver	3	1.30343361353352	2	Kidney, Liver	-0.6520475770981933
Male	ENSMUSG00000107567.2	4930480K02Rik	ENSMUSG00000030217.3	Art4	-1	-1	Kidney	1	1.7606403152065608	1	Kidney	-0.6521323519911587
Female	ENSMUSG00000095123.2	Gm21781	ENSMUSG00000040624.19	Plekhg1	-1	-1	Kidney, Muscle	2	0.720562376549197	1	Muscle	-0.6523755375255942
Male	ENSMUSG00000087175.9	Gm15133	ENSMUSG00000030921.18	Trim30a	-1	-1	Kidney	1	1.324728134291933	1	Kidney	-0.6524503254684468
Female	ENSMUSG00000120219.1	ENSMUSG00000120219	ENSMUSG00000024650.6	Slc22a6	-1	-1	Kidney, Muscle	2	0.8237467862132148	1	Kidney	-0.6524978492367899
Male	ENSMUSG00000084897.2	Gm14226	ENSMUSG00000038312.11	Edem2	-1	-1	Kidney	1	2.7950466133090326	1	Kidney	-0.6525500570918008
Male	ENSMUSG00000116238.2	Gm49413	ENSMUSG00000022575.6	Gsdmd	-1	-1	Kidney, Liver	2	1.1072494700207145	1	Liver	-0.6531241799881332
Male	ENSMUSG00000042579.4	4632404H12Rik	ENSMUSG00000042747.13	Krtcap2	-1	-1	Kidney, Muscle, Liver	3	0.6948734172498539	1	Liver	-0.6531808619203238
Male	ENSMUSG00000105941.2	Gm42809	ENSMUSG00000042747.13	Krtcap2	-1	-1	Muscle, Liver	2	1.7648004800401647	1	Liver	-0.6531808619203238
Male	ENSMUSG00000116185.2	Gm49411	ENSMUSG00000022557.12	Bop1	-1	-1	Kidney, Liver	2	1.3268484244004384	1	Kidney	-0.653234702642731
Male	ENSMUSG00000116238.2	Gm49413	ENSMUSG00000022557.12	Bop1	-1	-1	Kidney, Liver	2	1.1072494700207145	1	Kidney	-0.653234702642731
Male	ENSMUSG00000120401.1	ENSMUSG00000120401	ENSMUSG00000022557.12	Bop1	-1	-1	Kidney	1	1.1175891044049169	1	Kidney	-0.653234702642731
Male	ENSMUSG00000106229.2	Gm19409	ENSMUSG00000029163.10	Emilin1	-1	-1	Liver	1	1.052015256919856	1	Liver	-0.6533767282612564
Male	ENSMUSG00000072893.13	4933439C10Rik	ENSMUSG00000020496.11	Rnf187	-1	-1	Kidney, Muscle	2	0.7853946785488852	1	Kidney	-0.653513873103457
Male	ENSMUSG00000086645.3	Gm15743	ENSMUSG00000107002.2	0610012G03Rik	-1	-1	Kidney	1	1.2182684741665837	1	Kidney	-0.6535496847263921
Female	ENSMUSG00000100967.2	Gm29666	ENSMUSG00000022438.7	Parvb	-1	-1	Kidney, Muscle	2	0.9146369733084267	1	Muscle	-0.653597019927037
Male	ENSMUSG00000116908.2	Gm49599	ENSMUSG00000022829.15	Stxbp5l	-1	-1	Kidney, Muscle, Liver	3	1.220066806018116	1	Kidney	-0.653620733851004
Male	ENSMUSG00000090207.3	4930524O07Rik	ENSMUSG00000042210.19	Abhd14a	-1	-1	Muscle	1	1.133687562807079	1	Muscle	-0.6536432361582343
Male	ENSMUSG00000110903.2	Gm47857	ENSMUSG00000038248.9	Sobp	-1	-1	Kidney, Muscle, Liver	3	1.2926175200254941	1	Muscle	-0.6541788981722165
Male	ENSMUSG00000111377.2	Gm40634	ENSMUSG00000038248.9	Sobp	-1	-1	Muscle	1	1.5220033545457166	1	Muscle	-0.6541788981722165
Male	ENSMUSG00000116657.2	Gm49774	ENSMUSG00000048731.16	Ggnbp1	-1	-1	Liver	1	1.2044202093153895	1	Liver	-0.6542368789338658
Female	ENSMUSG00000106229.2	Gm19409	ENSMUSG00000029163.10	Emilin1	-1	-1	Kidney	1	0.835219381848799	1	Kidney	-0.6542605552043009
Male	ENSMUSG00000107054.2	C730045M19Rik	ENSMUSG00000029577.14	Ube3b	-1	-1	Kidney, Liver	2	1.706966906495058	1	Kidney	-0.6542762665080437
Female	ENSMUSG00000074415.16	Mir100hg	ENSMUSG00000015656.18	Hspa8	-1	-1	Kidney	1	0.9572235409559512	1	Kidney	-0.6551248356099489
Female	ENSMUSG00000119990.1	ENSMUSG00000119990	ENSMUSG00000039981.7	Zc3h12d	-1	-1	Kidney, Muscle	2	0.8295280384507497	1	Kidney	-0.6554598710069625
Female	ENSMUSG00000111947.2	Gm47438	ENSMUSG00000025402.13	Nab2	-1	-1	Kidney	1	0.7219530754030623	1	Kidney	-0.6555878829924553
Female	ENSMUSG00000112639.2	A730063M14Rik	ENSMUSG00000025402.13	Nab2	-1	-1	Kidney	1	0.6963364769546645	1	Kidney	-0.6555878829924553
Male	ENSMUSG00000096981.3	Gm16845	ENSMUSG00000096472.3	Cdkn2d	-1	-1	Kidney, Liver	2	1.7196791722715554	1	Liver	-0.6556308092968958
Male	ENSMUSG00000111424.2	Gm48478	ENSMUSG00000096472.3	Cdkn2d	-1	-1	Liver	1	1.1798984916305617	1	Liver	-0.6556308092968958
Male	ENSMUSG00000097048.9	1600020E01Rik	ENSMUSG00000051695.7	Pcbp1	-1	-1	Ileon, Kidney, Muscle, Liver	4	0.985002155773157	1	Kidney	-0.6559970810767576
Male	ENSMUSG00000107689.3	Gm44386	ENSMUSG00000051695.7	Pcbp1	-1	-1	Kidney	1	0.8109392180669446	1	Kidney	-0.6559970810767576
Male	ENSMUSG00000108216.2	Gm44153	ENSMUSG00000051695.7	Pcbp1	-1	-1	Kidney, Liver	2	1.6284784277963058	1	Kidney	-0.6559970810767576
Male	ENSMUSG00000090564.10	A430057M04Rik	ENSMUSG00000021824.14	Ap3m1	-1	-1	Ileon	1	1.166292646124795	1	Ileon	-0.65621277435266
Male	ENSMUSG00000084844.5	Hoxb3os	ENSMUSG00000018882.13	Mrpl45	-1	-1	Muscle, Colon	2	1.0762430755632846	1	Muscle	-0.6563911867214718
Female	ENSMUSG00000091994.3	E130317F20Rik	ENSMUSG00000020150.14	Gamt	-1	-1	Liver	1	1.038873485215232	1	Liver	-0.656577622927493
Female	ENSMUSG00000110656.2	Gm20735	ENSMUSG00000006519.12	Cyba	-1	-1	Muscle	1	2.1306433092769828	1	Muscle	-0.656658690784318
Female	ENSMUSG00000081137.4	BC022960	ENSMUSG00000031352.11	Hccs	-1	-1	Kidney, Muscle	2	1.3359554607736186	1	Muscle	-0.6566603646265592
Male	ENSMUSG00000111017.2	Gm48314	ENSMUSG00000032112.11	Trappc4	-1	-1	Ileon, Muscle, Liver	3	0.9984922264747881	1	Liver	-0.6567274787616524
Male	ENSMUSG00000106757.2	Gm43482	ENSMUSG00000029432.13	Nipsnap2	-1	-1	Muscle, Liver	2	1.7944800154078213	1	Muscle	-0.6568127126316224
Male	ENSMUSG00000116898.3	Gm49785	ENSMUSG00000118669.2	Arvcf	-1	-1	Kidney, Muscle	2	1.1913801287819197	1	Kidney	-0.6572884777151795
Male	ENSMUSG00000057913.4	Gm10032	ENSMUSG00000022037.16	Clu	-1	-1	Kidney, Muscle	2	1.7981478701598754	1	Kidney	-0.6575609220622295
Male	ENSMUSG00000103103.3	4833445I07Rik	ENSMUSG00000025645.9	Ccdc51	-1	-1	Liver	1	1.2157836724987006	1	Liver	-0.6576535450424232
Female	ENSMUSG00000102297.2	5730585A16Rik	ENSMUSG00000023044.3	Csad	-1	-1	Kidney	1	1.3091120601223416	1	Kidney	-0.6577725348173717
Male	ENSMUSG00000086938.11	4930481A15Rik	ENSMUSG00000056201.9	Cfl1	-1	-1	Kidney, Muscle, Liver	3	1.1027533690105125	1	Liver	-0.6580253202126694
Female	ENSMUSG00000084997.8	Gm15471	ENSMUSG00000027848.13	Olfml3	-1	-1	Kidney	1	1.4508430132062136	1	Kidney	-0.6589097981978179
Female	ENSMUSG00000106443.2	Gm42702	ENSMUSG00000027848.13	Olfml3	-1	-1	Kidney	1	0.9868120876367753	1	Kidney	-0.6589097981978179
Male	ENSMUSG00000108806.2	Gm44729	ENSMUSG00000030682.5	Cdipt	-1	-1	Muscle	1	1.1214941891460188	1	Muscle	-0.6590018541389754
Male	ENSMUSG00000120896.1	ENSMUSG00000120896	ENSMUSG00000030682.5	Cdipt	-1	-1	Muscle	1	1.3228821262587507	1	Muscle	-0.6590018541389754
Male	ENSMUSG00000107603.2	Gm43921	ENSMUSG00000015189.13	Casd1	-1	-1	Kidney	1	0.9209203536804634	1	Kidney	-0.6592051066077724
Male	ENSMUSG00000097580.2	Gm5432	ENSMUSG00000020601.9	Trib2	-1	-1	Kidney	1	1.4406029225319095	1	Kidney	-0.6597235250360352
Male	ENSMUSG00000116180.2	Gm49492	ENSMUSG00000054619.8	Mettl7a1	-1	-1	Kidney, Liver	2	1.194689179458977	1	Liver	-0.6597484164089199
Female	ENSMUSG00000102319.2	Gm37626	ENSMUSG00000057363.13	Uxs1	-1	-1	Kidney, Muscle	2	0.8899396192504965	1	Kidney	-0.6597603770272943
Male	ENSMUSG00000086629.10	2810403D21Rik	ENSMUSG00000031246.15	Sh3bgrl	-1	-1	Kidney, Muscle, Liver, Heart	4	1.3643267868269189	1	Liver	-0.6599260098334186
Male	ENSMUSG00000093916.3	Gm379	ENSMUSG00000031246.15	Sh3bgrl	-1	-1	Liver	1	2.3160000544809995	1	Liver	-0.6599260098334186
Female	ENSMUSG00000110282.2	B930086L07Rik	ENSMUSG00000030862.14	Cpxm2	-1	-1	Kidney	1	1.0431674960854769	1	Kidney	-0.6602373482850094
Male	ENSMUSG00000102370.2	Gm37973	ENSMUSG00000027804.14	Ppid	-1	-1	Liver	1	1.6393217511280118	1	Liver	-0.6605724173516359
Male	ENSMUSG00000081022.2	Gm15936	ENSMUSG00000004642.14	Slbp	-1	-1	Ileon	1	2.3952792310015933	1	Ileon	-0.6605905148004213
Male	ENSMUSG00000120684.1	ENSMUSG00000120684	ENSMUSG00000075273.5	Ttc30b	-1	-1	Muscle, Liver	2	0.9876902196381324	1	Liver	-0.6608410138868943
Female	ENSMUSG00000103976.2	Gm37677	ENSMUSG00000041926.16	Rnpep	-1	-1	Kidney, Muscle	2	0.8873351875620186	1	Kidney	-0.6612133449255874
Female	ENSMUSG00000097643.2	A130051J06Rik	ENSMUSG00000023169.16	Slc38a1	-1	-1	Ileon	1	1.9603968967995378	1	Ileon	-0.6614218793887255
Male	ENSMUSG00000108414.3	Snhg1	ENSMUSG00000003680.17	Taf6l	-1	-1	Kidney, Muscle, Liver	3	1.3902906215824686	1	Liver	-0.6614454574574496
Male	ENSMUSG00000092203.9	1110038B12Rik	ENSMUSG00000073409.13	H2-Q6	-1	-1	Kidney, Muscle, Liver	3	0.8462416169378294	1	Kidney	-0.6619292174823578
Male	ENSMUSG00000120992.1	ENSMUSG00000120992	ENSMUSG00000073409.13	H2-Q6	-1	-1	Kidney	1	1.3404332944700443	1	Kidney	-0.6619292174823578
Male	ENSMUSG00000086219.9	Srrm4os	ENSMUSG00000061288.14	Taok3	-1	-1	Muscle, Liver	2	2.116944978695311	1	Muscle	-0.661932088405462
Male	ENSMUSG00000102875.2	Gm37139	ENSMUSG00000015092.10	Edf1	-1	-1	Kidney, Muscle, Liver	3	1.4186246509082494	1	Liver	-0.66255391262093
Male	ENSMUSG00000103162.2	Gm38147	ENSMUSG00000015092.10	Edf1	-1	-1	Kidney, Liver	2	1.7034761081225127	1	Liver	-0.66255391262093
Female	ENSMUSG00000103738.2	Gm37652	ENSMUSG00000037661.15	Gpr160	-1	-1	Kidney	1	0.9835346513427755	1	Kidney	-0.6625868158417814
Male	ENSMUSG00000085148.2	Mir22hg	ENSMUSG00000020847.16	Rph3al	-1	-1	Kidney, Muscle, Liver, Heart	4	1.1222184655803955	1	Kidney	-0.6627653843017448
Male	ENSMUSG00000020812.20	Snhg16	ENSMUSG00000057286.7	St6galnac2	-1	-1	Kidney, Muscle, Liver	3	1.6290988804223345	1	Kidney	-0.6628400170993759
Male	ENSMUSG00000054418.7	2900041M22Rik	ENSMUSG00000057286.7	St6galnac2	-1	-1	Kidney	1	1.3944751827426498	1	Kidney	-0.6628400170993759
Female	ENSMUSG00000066175.4	2510046G10Rik	ENSMUSG00000045165.7	AI467606	-1	-1	Kidney, Muscle, Liver	3	1.4888689451082269	1	Kidney	-0.6628735357134966
Male	ENSMUSG00000087644.2	Gm14703	ENSMUSG00000031156.19	Slc35a2	-1	-1	Liver	1	1.1025432525441734	1	Liver	-0.6628829501636269
Female	ENSMUSG00000118550.2	Gm52965	ENSMUSG00000005683.9	Cs	-1	-1	Liver	1	1.2282471658451026	1	Liver	-0.6629922252262719
Male	ENSMUSG00000060419.9	Rps16-ps2	ENSMUSG00000025538.16	Sumf2	-1	-1	Ileon, Kidney, Liver	3	1.094252420281697	1	Liver	-0.6631233095939768
Male	ENSMUSG00000104814.2	Gm42979	ENSMUSG00000025538.16	Sumf2	-1	-1	Kidney, Liver	2	1.1358358300646851	1	Liver	-0.6631233095939768
Male	ENSMUSG00000106751.2	Gm42467	ENSMUSG00000025538.16	Sumf2	-1	-1	Kidney, Liver	2	1.560239952977052	1	Liver	-0.6631233095939768
Male	ENSMUSG00000106757.2	Gm43482	ENSMUSG00000025538.16	Sumf2	-1	-1	Muscle, Liver	2	1.7944800154078213	1	Liver	-0.6631233095939768
Male	ENSMUSG00000107118.2	Gm42986	ENSMUSG00000025538.16	Sumf2	-1	-1	Kidney, Liver	2	1.4391607821645405	1	Liver	-0.6631233095939768
Female	ENSMUSG00000043488.7	Frmd8os	ENSMUSG00000033768.18	Nrxn2	-1	-1	Kidney, Muscle, Heart	3	1.213328575397435	1	Kidney	-0.6632546975416961
Female	ENSMUSG00000052188.7	Gm14964	ENSMUSG00000033768.18	Nrxn2	-1	-1	Kidney	1	0.841850553148518	1	Kidney	-0.6632546975416961
Female	ENSMUSG00000102349.2	Gm37376	ENSMUSG00000033768.18	Nrxn2	-1	-1	Kidney, Muscle	2	1.292499294400158	1	Kidney	-0.6632546975416961
Female	ENSMUSG00000110993.2	Gm47963	ENSMUSG00000032128.16	Robo3	-1	-1	Kidney	1	1.1598052680154989	1	Kidney	-0.663391448733184
Male	ENSMUSG00000097994.2	Gm26982	ENSMUSG00000030257.17	Srgap3	-1	-1	Liver	1	1.6376174629561382	1	Liver	-0.6633957835927581
Male	ENSMUSG00000055323.7	Gm9967	ENSMUSG00000030678.8	Maz	-1	-1	Kidney, Muscle	2	2.463875185996974	1	Muscle	-0.6639775356274593
Male	ENSMUSG00000108806.2	Gm44729	ENSMUSG00000030678.8	Maz	-1	-1	Muscle	1	1.1214941891460188	1	Muscle	-0.6639775356274593
Male	ENSMUSG00000120896.1	ENSMUSG00000120896	ENSMUSG00000030678.8	Maz	-1	-1	Muscle	1	1.3228821262587507	1	Muscle	-0.6639775356274593
Male	ENSMUSG00000120173.1	ENSMUSG00000120173	ENSMUSG00000027550.15	Lrrcc1	-1	-1	Muscle	1	2.375248065504172	1	Muscle	-0.663982364220456
Female	ENSMUSG00000097613.2	Gm17597	ENSMUSG00000096852.3	Cyp2d12	-1	-1	Kidney	1	1.8810092881426896	1	Kidney	-0.6644957491770118
Female	ENSMUSG00000103520.2	1110025M09Rik	ENSMUSG00000096852.3	Cyp2d12	-1	-1	Kidney	1	1.1038927553593245	1	Kidney	-0.6644957491770118
Female	ENSMUSG00000099338.3	2810030D12Rik	ENSMUSG00000031458.9	Coprs	-1	-1	Kidney	1	0.8564274661963193	1	Kidney	-0.6647287170240949
Female	ENSMUSG00000097048.9	1600020E01Rik	ENSMUSG00000029992.15	Gfpt1	-1	-1	Kidney, Muscle	2	0.6928745969223351	1	Kidney	-0.6647402696810122
Female	ENSMUSG00000107689.3	Gm44386	ENSMUSG00000029992.15	Gfpt1	-1	-1	Kidney	1	0.9524428931688571	1	Kidney	-0.6647402696810122
Female	ENSMUSG00000108042.2	B130021K23Rik	ENSMUSG00000029992.15	Gfpt1	-1	-1	Kidney	1	1.4316260585890892	1	Kidney	-0.6647402696810122
Female	ENSMUSG00000082063.2	Gm12993	ENSMUSG00000048772.16	Tmem53	-1	-1	Kidney	1	2.0630404623168275	1	Kidney	-0.6648585171993056
Female	ENSMUSG00000102670.2	Gm37436	ENSMUSG00000032583.8	Mon1a	-1	-1	Kidney	1	1.8063590802192013	1	Kidney	-0.6648711292668482
Female	ENSMUSG00000103621.2	Gm38366	ENSMUSG00000032583.8	Mon1a	-1	-1	Kidney, Muscle	2	0.8444315503472407	1	Kidney	-0.6648711292668482
Male	ENSMUSG00000085151.8	1110018N20Rik	ENSMUSG00000039501.15	Znfx1	-1	-1	Kidney	1	1.7464770601066821	1	Kidney	-0.6653532564008441
Male	ENSMUSG00000121034.1	ENSMUSG00000121034	ENSMUSG00000039501.15	Znfx1	-1	-1	Kidney	1	2.125202117998114	1	Kidney	-0.6653532564008441
Male	ENSMUSG00000108942.2	Gm44660	ENSMUSG00000002043.18	Trappc6a	-1	-1	Liver	1	1.4494488134696675	1	Liver	-0.6655645549939244
Female	ENSMUSG00000087088.4	Gm16638	ENSMUSG00000001741.13	Il16	-1	-1	Kidney	1	1.0183249164110304	1	Kidney	-0.6655965972502554
Female	ENSMUSG00000108825.2	Gm45838	ENSMUSG00000001741.13	Il16	-1	-1	Kidney, Muscle, Liver	3	1.0476926691221669	1	Kidney	-0.6655965972502554
Male	ENSMUSG00000102930.2	Gm38115	ENSMUSG00000026121.14	Sema4c	-1	-1	Muscle, Liver	2	1.152197898007751	1	Liver	-0.6658917828705753
Male	ENSMUSG00000103159.2	F830112A20Rik	ENSMUSG00000026121.14	Sema4c	-1	-1	Liver	1	1.5959061125271914	1	Liver	-0.6658917828705753
Male	ENSMUSG00000090622.2	A930033H14Rik	ENSMUSG00000060044.9	Tmem26	-1	-1	Liver	1	1.2324845614996227	1	Liver	-0.6664371870581164
Male	ENSMUSG00000042579.4	4632404H12Rik	ENSMUSG00000042404.17	Dennd4b	-1	-1	Kidney, Muscle, Liver	3	0.6948734172498539	1	Muscle	-0.6664492032331548
Male	ENSMUSG00000105941.2	Gm42809	ENSMUSG00000042404.17	Dennd4b	-1	-1	Muscle, Liver	2	1.7648004800401647	1	Muscle	-0.6664492032331548
Male	ENSMUSG00000108394.2	Gm45477	ENSMUSG00000042404.17	Dennd4b	-1	-1	Kidney, Muscle, Liver	3	0.9533239492079597	1	Muscle	-0.6664492032331548
Female	ENSMUSG00000102670.2	Gm37436	ENSMUSG00000032575.17	Manf	-1	-1	Kidney	1	1.8063590802192013	1	Kidney	-0.6665686051070224
Male	ENSMUSG00000093858.2	Gm19967	ENSMUSG00000046811.4	Gltpd2	-1	-1	Kidney, Liver	2	1.0931272969744459	1	Liver	-0.6667459850957284
Male	ENSMUSG00000119662.1	Gm22988	ENSMUSG00000046811.4	Gltpd2	-1	-1	Ileon, Kidney, Liver	3	0.6230961315338452	1	Liver	-0.6667459850957284
Female	ENSMUSG00000109314.2	Gm44699	ENSMUSG00000046410.11	Kcnk6	-1	-1	Kidney	1	0.7362590393344514	1	Kidney	-0.6668223513157397
Male	ENSMUSG00000084935.2	Gm14161	ENSMUSG00000027459.17	Fam110a	-1	-1	Kidney	1	1.1409363388867333	1	Kidney	-0.6668502347645053
Male	ENSMUSG00000085039.3	Gm15927	ENSMUSG00000045282.8	Tmem86b	-1	-1	Kidney	1	2.474931102016052	1	Kidney	-0.6669456668136095
Male	ENSMUSG00000120199.1	ENSMUSG00000120199	ENSMUSG00000045282.8	Tmem86b	-1	-1	Kidney	1	1.3803132976650272	1	Kidney	-0.6669456668136095
Female	ENSMUSG00000103611.2	Gm37195	ENSMUSG00000064225.7	Paqr9	-1	-1	Ileon, Kidney, Muscle	3	1.2095979937756676	1	Kidney	-0.6672369629608776
Female	ENSMUSG00000101089.3	2610016A17Rik	ENSMUSG00000058927.7	Gm10053	-1	-1	Muscle	1	1.4429755669723412	1	Muscle	-0.6672445008531745
Male	ENSMUSG00000103505.2	Gm38374	ENSMUSG00000073633.10	Fbxo36	-1	-1	Kidney, Liver	2	1.2991725142956596	1	Kidney	-0.6673073750603824
Male	ENSMUSG00000086894.3	Gm15708	ENSMUSG00000038722.18	Bud31	-1	-1	Ileon	1	1.4789273253712223	1	Ileon	-0.667575218050488
Female	ENSMUSG00000091994.3	E130317F20Rik	ENSMUSG00000003348.11	Mob3a	-1	-1	Liver	1	1.038873485215232	1	Liver	-0.6681415895113896
Male	ENSMUSG00000120312.1	ENSMUSG00000120312	ENSMUSG00000032892.15	Rangrf	-1	-1	Kidney, Muscle, Liver, Colon	4	2.1892425257013572	1	Muscle	-0.6682201274459743
Male	ENSMUSG00000110127.2	6430710M23Rik	ENSMUSG00000037214.13	Thap1	-1	-1	Ileon	1	1.6822082112556007	1	Ileon	-0.6683718192170619
Female	ENSMUSG00000097534.5	Gm16675	ENSMUSG00000031633.5	Slc25a4	-1	-1	Muscle, Liver	2	1.1329993799158316	1	Muscle	-0.6684039605388342
Male	ENSMUSG00000121116.1	ENSMUSG00000121116	ENSMUSG00000030682.5	Cdipt	-1	-1	Kidney	1	1.2862770212385612	1	Kidney	-0.6684109147896549
Male	ENSMUSG00000090207.3	4930524O07Rik	ENSMUSG00000032575.17	Manf	-1	-1	Muscle	1	1.133687562807079	1	Muscle	-0.6685224706111786
Female	ENSMUSG00000110496.2	Gm45909	ENSMUSG00000031725.9	Ces1f	-1	-1	Kidney, Muscle, Liver	3	3.194460249969327	2	Kidney, Liver	-0.6686359331996743
Female	ENSMUSG00000115946.3	Mirt2	ENSMUSG00000022571.10	Pycrl	-1	-1	Kidney	1	1.1313876271069951	1	Kidney	-0.6689234485791381
Male	ENSMUSG00000097365.8	C030034L19Rik	ENSMUSG00000040269.6	Mrps28	-1	-1	Kidney	1	0.827063741307612	1	Kidney	-0.6691637279528153
Male	ENSMUSG00000112622.2	Gm47164	ENSMUSG00000019894.15	Slc6a15	-1	-1	Kidney, Liver	2	1.622070659588983	1	Kidney	-0.6693930023184496
Female	ENSMUSG00000111947.2	Gm47438	ENSMUSG00000025393.13	Atp5b	-1	-1	Kidney	1	0.7219530754030623	1	Kidney	-0.6695165651611936
Female	ENSMUSG00002076304.1	Gm55882	ENSMUSG00000036545.10	Adamts2	-1	-1	Kidney	1	1.6036620528543426	1	Kidney	-0.6695715162228337
Male	ENSMUSG00000106229.2	Gm19409	ENSMUSG00000106918.4	Mrpl33	-1	-1	Liver	1	1.052015256919856	1	Liver	-0.6696869016585345
Female	ENSMUSG00000117039.2	Gm32358	ENSMUSG00000023147.18	Get1	-1	-1	Kidney	1	0.9304486837525172	1	Kidney	-0.6698491537770577
Male	ENSMUSG00000086742.10	Gm16201	ENSMUSG00000025479.10	Cyp2e1	-1	-1	Kidney	1	1.3084080286738604	1	Kidney	-0.6701633097340007
Male	ENSMUSG00000097537.4	2610020C07Rik	ENSMUSG00000022503.11	Nubp1	-1	-1	Kidney	1	1.2423450567826828	1	Kidney	-0.6703778849181252
Female	ENSMUSG00000105909.2	Gm43189	ENSMUSG00000027870.9	Hao2	-1	-1	Kidney	1	2.468657380508285	1	Kidney	-0.670588837131864
Female	ENSMUSG00000120153.1	ENSMUSG00000120153	ENSMUSG00000027870.9	Hao2	-1	-1	Kidney	1	1.387983622223088	1	Kidney	-0.670588837131864
Female	ENSMUSG00000097534.5	Gm16675	ENSMUSG00000018796.14	Acsl1	-1	-1	Muscle, Liver	2	1.1329993799158316	1	Liver	-0.6713013314120351
